"observation","time_period","ref_area","indicator","breakdown","unit_measure","value","flag","note"
"http://semantic.digital-agenda-data.eu/data/DESI/desi_1c_mbb/desi_1c1_4g/egov_score/CZ/2018","2018","CZ","desi_1c_mbb","desi_1c1_4g","egov_score",24.6917,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_1c_mbb/desi_1c1_4g/egov_score/DE/2017","2017","DE","desi_1c_mbb","desi_1c1_4g","egov_score",21.5,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_1c_mbb/desi_1c1_4g/egov_score/EL/2018","2018","EL","desi_1c_mbb","desi_1c1_4g","egov_score",21.5483,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_1c_mbb/desi_1c1_4g/egov_score/ES/2017","2017","ES","desi_1c_mbb","desi_1c1_4g","egov_score",21.475,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_1c_mbb/desi_1c1_4g/egov_score/EU/2018","2018","EU","desi_1c_mbb","desi_1c1_4g","egov_score",22.7282,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_1c_mbb/desi_1c1_4g/egov_score/SI/2017","2017","SI","desi_1c_mbb","desi_1c1_4g","egov_score",22.5375,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_1c_mbb/desi_1c2_mbbtu/egov_score/EE/2018","2018","EE","desi_1c_mbb","desi_1c2_mbbtu","egov_score",14.2268,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_1c_mbb/desi_1c2_mbbtu/egov_score/EL/2017","2017","EL","desi_1c_mbb","desi_1c2_mbbtu","egov_score",3.55111,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_1c_mbb/desi_1c3_5g/egov_score/CY/2016","2016","CY","desi_1c_mbb","desi_1c3_5g","egov_score",0,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_1c_mbb/desi_1c3_5g/egov_score/DK/2017","2017","DK","desi_1c_mbb","desi_1c3_5g","egov_score",0,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_1c_mbb/desi_1c3_5g/egov_score/LT/2017","2017","LT","desi_1c_mbb","desi_1c3_5g","egov_score",0,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_1c_mbb/desi_1c3_5g/egov_score/MT/2016","2016","MT","desi_1c_mbb","desi_1c3_5g","egov_score",0,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_1c_mbb/desi_1c3_5g/egov_score/NL/2017","2017","NL","desi_1c_mbb","desi_1c3_5g","egov_score",0,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_1_conn/desi_1c_mbb/egov_score/BE/2017","2017","BE","desi_1_conn","desi_1c_mbb","egov_score",10.4057,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_1_conn/desi_1c_mbb/egov_score/LU/2017","2017","LU","desi_1_conn","desi_1c_mbb","egov_score",12.8881,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_1_conn/desi_1c_mbb/egov_score/MT/2017","2017","MT","desi_1_conn","desi_1c_mbb","egov_score",10.7036,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_1_conn/desi_1c_mbb/egov_score/SK/2016","2016","SK","desi_1_conn","desi_1c_mbb","egov_score",6.12294,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_1d_bbpi/desi_1d1_bbpi/egov_score/CY/2017","2017","CY","desi_1d_bbpi","desi_1d1_bbpi","egov_score",37.3664,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_1d_bbpi/desi_1d1_bbpi/egov_score/ES/2018","2018","ES","desi_1d_bbpi","desi_1d1_bbpi","egov_score",50.214,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_1d_bbpi/desi_1d1_bbpi/egov_score/FI/2018","2018","FI","desi_1d_bbpi","desi_1d1_bbpi","egov_score",77.885,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_1d_bbpi/desi_1d1_bbpi/egov_score/UK/2017","2017","UK","desi_1d_bbpi","desi_1d1_bbpi","egov_score",62.414,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_1_conn/desi_1d_bbpi/egov_score/MT/2017","2017","MT","desi_1_conn","desi_1d_bbpi","egov_score",9.27943,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_1_conn/desi_1d_bbpi/egov_score/NL/2018","2018","NL","desi_1_conn","desi_1d_bbpi","egov_score",8.32146,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_2a_bsu/desi_2a1_bds/egov_score/AT/2017","2017","AT","desi_2a_bsu","desi_2a1_bds","egov_score",21.8188,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_2a_bsu/desi_2a1_bds/egov_score/CZ/2018","2018","CZ","desi_2a_bsu","desi_2a1_bds","egov_score",19.9492,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_2a_bsu/desi_2a1_bds/egov_score/HR/2017","2017","HR","desi_2a_bsu","desi_2a1_bds","egov_score",18.2047,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_2a_bsu/desi_2a1_bds/egov_score/IT/2017","2017","IT","desi_2a_bsu","desi_2a1_bds","egov_score",14.5501,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_2a_bsu/desi_2a1_bds/egov_score/SI/2017","2017","SI","desi_2a_bsu","desi_2a1_bds","egov_score",17.6382,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_2a_bsu/desi_2a2_abds/egov_score/AT/2017","2017","AT","desi_2a_bsu","desi_2a2_abds","egov_score",17.4704,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_2a_bsu/desi_2a2_abds/egov_score/DE/2017","2017","DE","desi_2a_bsu","desi_2a2_abds","egov_score",16.9103,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_2a_bsu/desi_2a2_abds/egov_score/ES/2017","2017","ES","desi_2a_bsu","desi_2a2_abds","egov_score",15.5154,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_2a_bsu/desi_2a2_abds/egov_score/EU/2018","2018","EU","desi_2a_bsu","desi_2a2_abds","egov_score",15.75,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_2a_bsu/desi_2a2_abds/egov_score/PL/2018","2018","PL","desi_2a_bsu","desi_2a2_abds","egov_score",10.6728,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_2a_bsu/desi_2a3_abss/egov_score/EE/2017","2017","EE","desi_2a_bsu","desi_2a3_abss","egov_score",20.3385,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_2a_bsu/desi_2a3_abss/egov_score/PT/2017","2017","PT","desi_2a_bsu","desi_2a3_abss","egov_score",17.3091,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_2a_bsu/desi_2a3_abss/egov_score/RO/2017","2017","RO","desi_2a_bsu","desi_2a3_abss","egov_score",9.84773,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_2b_asd/desi_2b2_fictspec/egov_score/CZ/2017","2017","CZ","desi_2b_asd","desi_2b2_fictspec","egov_score",6.89394,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_2b_asd/desi_2b2_fictspec/egov_score/LV/2017","2017","LV","desi_2b_asd","desi_2b2_fictspec","egov_score",8.8476,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_2b_asd/desi_2b2_fictspec/egov_score/PL/2017","2017","PL","desi_2b_asd","desi_2b2_fictspec","egov_score",6.62523,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_2b_asd/desi_2b2_fictspec/egov_score/SK/2018","2018","SK","desi_2b_asd","desi_2b2_fictspec","egov_score",5.08906,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_2b_asd/desi_2b3_ictg/egov_score/AT/2018","2018","AT","desi_2b_asd","desi_2b3_ictg","egov_score",13.3333,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_2b_asd/desi_2b3_ictg/egov_score/FI/2017","2017","FI","desi_2b_asd","desi_2b3_ictg","egov_score",22.0,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_2b_asd/desi_2b3_ictg/egov_score/FR/2017","2017","FR","desi_2b_asd","desi_2b3_ictg","egov_score",10.3333,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_3a_ui/desi_3a1_notiu/egov_score/BE/2018","2018","BE","desi_3a_ui","desi_3a1_notiu","egov_score",39.0667,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_3a_ui/desi_3a1_notiu/egov_score/SK/2017","2017","SK","desi_3a_ui","desi_3a1_notiu","egov_score",33.2581,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_3a_ui/desi_3a2_iu/egov_score/BE/2017","2017","BE","desi_3a_ui","desi_3a2_iu","egov_score",36.6611,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_3a_ui/desi_3a2_iu/egov_score/DK/2018","2018","DK","desi_3a_ui","desi_3a2_iu","egov_score",46.104,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_3a_ui/desi_3a2_iu/egov_score/LU/2017","2017","LU","desi_3a_ui","desi_3a2_iu","egov_score",47.1541,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_3a_ui/desi_3a2_iu/egov_score/NL/2018","2018","NL","desi_3a_ui","desi_3a2_iu","egov_score",45.2966,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_3_ui/desi_3a_ui/egov_score/AT/2017","2017","AT","desi_3_ui","desi_3a_ui","egov_score",17.6017,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_3_ui/desi_3a_ui/egov_score/CZ/2018","2018","CZ","desi_3_ui","desi_3a_ui","egov_score",17.8518,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_3_ui/desi_3a_ui/egov_score/EL/2018","2018","EL","desi_3_ui","desi_3a_ui","egov_score",10.3098,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_3_ui/desi_3a_ui/egov_score/EU/2018","2018","EU","desi_3_ui","desi_3a_ui","egov_score",17.4229,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_3_ui/desi_3a_ui/egov_score/IT/2017","2017","IT","desi_3_ui","desi_3a_ui","egov_score",11.2445,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_3_ui/desi_3a_ui/egov_score/SI/2017","2017","SI","desi_3_ui","desi_3a_ui","egov_score",13.3932,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_3b_acton/desi_3b1_news/egov_score/AT/2017","2017","AT","desi_3b_acton","desi_3b1_news","egov_score",8.23876,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_3b_acton/desi_3b1_news/egov_score/DE/2017","2017","DE","desi_3b_acton","desi_3b1_news","egov_score",9.67495,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_3b_acton/desi_3b1_news/egov_score/ES/2017","2017","ES","desi_3b_acton","desi_3b1_news","egov_score",11.1314,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_3b_acton/desi_3b1_news/egov_score/EU/2018","2018","EU","desi_3b_acton","desi_3b1_news","egov_score",9.82555,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_3b_acton/desi_3b2_mvg/egov_score/AT/2017","2017","AT","desi_3b_acton","desi_3b2_mvg","egov_score",9.5786,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_3b_acton/desi_3b2_mvg/egov_score/DE/2017","2017","DE","desi_3b_acton","desi_3b2_mvg","egov_score",9.29873,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_3b_acton/desi_3b2_mvg/egov_score/EU/2018","2018","EU","desi_3b_acton","desi_3b2_mvg","egov_score",9.36447,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_3b_acton/desi_3b3_vod/egov_score/BE/2018","2018","BE","desi_3b_acton","desi_3b3_vod","egov_score",2.73684,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_3b_acton/desi_3b3_vod/egov_score/SK/2017","2017","SK","desi_3b_acton","desi_3b3_vod","egov_score",1.61942,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_3b_acton/desi_3b5_socnet/egov_score/BE/2017","2017","BE","desi_3b_acton","desi_3b5_socnet","egov_score",11.1415,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_3b_acton/desi_3b5_socnet/egov_score/EE/2017","2017","EE","desi_3b_acton","desi_3b5_socnet","egov_score",7.18108,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_3b_acton/desi_3b5_socnet/egov_score/FI/2018","2018","FI","desi_3b_acton","desi_3b5_socnet","egov_score",8.46166,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_3b_acton/desi_3b5_socnet/egov_score/LU/2017","2017","LU","desi_3b_acton","desi_3b5_socnet","egov_score",7.99228,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_3b_acton/desi_3b5_socnet/egov_score/UK/2017","2017","UK","desi_3b_acton","desi_3b5_socnet","egov_score",9.04014,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_3_ui/desi_3b_acton/egov_score/SI/2018","2018","SI","desi_3_ui","desi_3b_acton","egov_score",19.2217,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_3c_trans/desi_3c3_sell/egov_score/EL/2017","2017","EL","desi_3c_trans","desi_3c3_sell","egov_score",1.54761,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_4a_bd/desi_4a3_bigdat/egov_score/FI/2017","2017","FI","desi_4a_bd","desi_4a3_bigdat","egov_score",14.9307,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_4a_bd/desi_4a3_bigdat/egov_score/FR/2017","2017","FR","desi_4a_bd","desi_4a3_bigdat","egov_score",11.4331,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_4a_bd/desi_4a4_cloud/egov_score/LV/2017","2017","LV","desi_4a_bd","desi_4a4_cloud","egov_score",3.8488,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_4a_bd/desi_4a4_cloud/egov_score/RO/2017","2017","RO","desi_4a_bd","desi_4a4_cloud","egov_score",3.49893,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_4a_bd/desi_4a4_cloud/egov_score/SE/2017","2017","SE","desi_4a_bd","desi_4a4_cloud","egov_score",21.7927,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi/desi_1_conn/egov_score/CY/2018","2018","CY","desi","desi_1_conn","egov_score",7.51196,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi/desi_2_hc/egov_score/AT/2019","2019","AT","desi","desi_2_hc","egov_score",13.9133,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi/desi_2_hc/egov_score/BG/2019","2019","BG","desi","desi_2_hc","egov_score",7.12805,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi/desi_2_hc/egov_score/FR/2018","2018","FR","desi","desi_2_hc","egov_score",11.7667,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_2_hc/desi_2a_bsu/egov_score/BE/2019","2019","BE","desi_2_hc","desi_2a_bsu","egov_score",28.4198,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_2b_asd/desi_2b1_ictspec/egov_score/BG/2019","2019","BG","desi_2b_asd","desi_2b1_ictspec","egov_score",10.9524,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_2b_asd/desi_2b1_ictspec/egov_score/DK/2019","2019","DK","desi_2b_asd","desi_2b1_ictspec","egov_score",20.9524,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_2b_asd/desi_2b1_ictspec/egov_score/IT/2019","2019","IT","desi_2b_asd","desi_2b1_ictspec","egov_score",12.381,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_2b_asd/desi_2b1_ictspec/egov_score/LT/2019","2019","LT","desi_2b_asd","desi_2b1_ictspec","egov_score",12.8571,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_2_hc/desi_2b_asd/egov_score/CY/2019","2019","CY","desi_2_hc","desi_2b_asd","egov_score",12.4639,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_2_hc/desi_2b_asd/egov_score/PT/2018","2018","PT","desi_2_hc","desi_2b_asd","egov_score",10.9938,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_2_hc/desi_2b_asd/egov_score/RO/2018","2018","RO","desi_2_hc","desi_2b_asd","egov_score",18.8062,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_2_hc/desi_2b_asd/egov_score/UK/2019","2019","UK","desi_2_hc","desi_2b_asd","egov_score",26.0887,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi/desi_3_ui/egov_score/DK/2018","2018","DK","desi","desi_3_ui","egov_score",10.9362,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi/desi_3_ui/egov_score/EL/2019","2019","EL","desi","desi_3_ui","egov_score",6.49859,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi/desi_3_ui/egov_score/IT/2018","2018","IT","desi","desi_3_ui","egov_score",5.6164,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi/desi_3_ui/egov_score/NL/2018","2018","NL","desi","desi_3_ui","egov_score",10.4046,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_3c_trans/desi_3c1_bank/egov_score/BG/2018","2018","BG","desi_3c_trans","desi_3c1_bank","egov_score",2.88362,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_3c_trans/desi_3c1_bank/egov_score/DK/2018","2018","DK","desi_3c_trans","desi_3c1_bank","egov_score",30.8179,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_3c_trans/desi_3c1_bank/egov_score/HU/2019","2019","HU","desi_3c_trans","desi_3c1_bank","egov_score",18.0831,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_3c_trans/desi_3c1_bank/egov_score/IE/2019","2019","IE","desi_3c_trans","desi_3c1_bank","egov_score",23.3824,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_3c_trans/desi_3c1_bank/egov_score/LT/2018","2018","LT","desi_3c_trans","desi_3c1_bank","egov_score",24.1312,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_3c_trans/desi_3c2_shop/egov_score/CZ/2019","2019","CZ","desi_3c_trans","desi_3c2_shop","egov_score",22.3955,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_3c_trans/desi_3c2_shop/egov_score/EU/2018","2018","EU","desi_3c_trans","desi_3c2_shop","egov_score",22.5205,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_3c_trans/desi_3c2_shop/egov_score/HR/2018","2018","HR","desi_3c_trans","desi_3c2_shop","egov_score",15.4328,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_3c_trans/desi_3c2_shop/egov_score/IE/2018","2018","IE","desi_3c_trans","desi_3c2_shop","egov_score",21.4712,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_3c_trans/desi_3c2_shop/egov_score/IT/2018","2018","IT","desi_3c_trans","desi_3c2_shop","egov_score",14.621,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_3c_trans/desi_3c2_shop/egov_score/PL/2018","2018","PL","desi_3c_trans","desi_3c2_shop","egov_score",19.2412,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_3c_trans/desi_3c2_shop/egov_score/SK/2019","2019","SK","desi_3c_trans","desi_3c2_shop","egov_score",23.6256,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_3_ui/desi_3c_trans/egov_score/AT/2019","2019","AT","desi_3_ui","desi_3c_trans","egov_score",13.4861,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_3_ui/desi_3c_trans/egov_score/IT/2019","2019","IT","desi_3_ui","desi_3c_trans","egov_score",9.22851,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_3_ui/desi_3c_trans/egov_score/SI/2019","2019","SI","desi_3_ui","desi_3c_trans","egov_score",12.689,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi/desi_4_idt/egov_score/RO/2018","2018","RO","desi","desi_4_idt","egov_score",4.16514,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_4a_bd/desi_4a1_eis/egov_score/MT/2019","2019","MT","desi_4a_bd","desi_4a1_eis","egov_score",7.94061,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_4a_bd/desi_4a1_eis/egov_score/SK/2018","2018","SK","desi_4a_bd","desi_4a1_eis","egov_score",8.50437,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_4_idt/desi_4a_bd/egov_score/AT/2019","2019","AT","desi_4_idt","desi_4a_bd","egov_score",19.2994,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_4_idt/desi_4a_bd/egov_score/DE/2019","2019","DE","desi_4_idt","desi_4a_bd","egov_score",21.8996,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_4_idt/desi_4a_bd/egov_score/FI/2018","2018","FI","desi_4_idt","desi_4a_bd","egov_score",40.4833,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_4_idt/desi_4a_bd/egov_score/FR/2018","2018","FR","desi_4_idt","desi_4a_bd","egov_score",22.6764,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_4b_ecomm/desi_4b1_smeso/egov_score/BG/2018","2018","BG","desi_4b_ecomm","desi_4b1_smeso","egov_score",7.1617,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_4b_ecomm/desi_4b1_smeso/egov_score/DK/2018","2018","DK","desi_4b_ecomm","desi_4b1_smeso","egov_score",28.0811,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_4b_ecomm/desi_4b1_smeso/egov_score/LT/2018","2018","LT","desi_4b_ecomm","desi_4b1_smeso","egov_score",22.0779,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_4b_ecomm/desi_4b1_smeso/egov_score/NL/2018","2018","NL","desi_4b_ecomm","desi_4b1_smeso","egov_score",15.4615,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_4b_ecomm/desi_4b2_ecomturn/egov_score/PT/2018","2018","PT","desi_4b_ecomm","desi_4b2_ecomturn","egov_score",13.2198,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_4b_ecomm/desi_4b2_ecomturn/egov_score/RO/2018","2018","RO","desi_4b_ecomm","desi_4b2_ecomturn","egov_score",5.2756,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_4b_ecomm/desi_4b2_ecomturn/egov_score/SE/2018","2018","SE","desi_4b_ecomm","desi_4b2_ecomturn","egov_score",15.1521,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_4b_ecomm/desi_4b3_sellcb/egov_score/DK/2018","2018","DK","desi_4b_ecomm","desi_4b3_sellcb","egov_score",12.2659,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_4b_ecomm/desi_4b3_sellcb/egov_score/HR/2019","2019","HR","desi_4b_ecomm","desi_4b3_sellcb","egov_score",11.0741,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_4b_ecomm/desi_4b3_sellcb/egov_score/HU/2019","2019","HU","desi_4b_ecomm","desi_4b3_sellcb","egov_score",6.95441,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_4b_ecomm/desi_4b3_sellcb/egov_score/NL/2018","2018","NL","desi_4b_ecomm","desi_4b3_sellcb","egov_score",14.7698,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_4_idt/desi_4b_ecomm/egov_score/BE/2019","2019","BE","desi_4_idt","desi_4b_ecomm","egov_score",22.6934,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_4_idt/desi_4b_ecomm/egov_score/LU/2019","2019","LU","desi_4_idt","desi_4b_ecomm","egov_score",10.1765,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_4_idt/desi_4b_ecomm/egov_score/MT/2019","2019","MT","desi_4_idt","desi_4b_ecomm","egov_score",16.0588,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_4_idt/desi_4b_ecomm/egov_score/SK/2018","2018","SK","desi_4_idt","desi_4b_ecomm","egov_score",14.852,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_5a_egov/desi_5a1_egovu/egov_score/DK/2019","2019","DK","desi_5a_egov","desi_5a1_egovu","egov_score",17.9709,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_5a_egov/desi_5a1_egovu/egov_score/NL/2019","2019","NL","desi_5a_egov","desi_5a1_egovu","egov_score",17.2316,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_5a_egov/desi_5a2_prefform/egov_score/BG/2018","2018","BG","desi_5a_egov","desi_5a2_prefform","egov_score",4.97143,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_5a_egov/desi_5a2_prefform/egov_score/DK/2018","2018","DK","desi_5a_egov","desi_5a2_prefform","egov_score",14.2857,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_5a_egov/desi_5a2_prefform/egov_score/EL/2019","2019","EL","desi_5a_egov","desi_5a2_prefform","egov_score",4.6,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_5a_egov/desi_5a2_prefform/egov_score/LT/2018","2018","LT","desi_5a_egov","desi_5a2_prefform","egov_score",16.95,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_5a_egov/desi_5a2_prefform/egov_score/NL/2018","2018","NL","desi_5a_egov","desi_5a2_prefform","egov_score",15.45,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_5a_egov/desi_5a3_osercomp/egov_score/EE/2018","2018","EE","desi_5a_egov","desi_5a3_osercomp","egov_score",18.9583,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_5a_egov/desi_5a3_osercomp/egov_score/PT/2018","2018","PT","desi_5a_egov","desi_5a3_osercomp","egov_score",19.1667,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_5a_egov/desi_5a3_osercomp/egov_score/RO/2018","2018","RO","desi_5a_egov","desi_5a3_osercomp","egov_score",7.45833,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_5a_egov/desi_5a4_psb/egov_score/EE/2018","2018","EE","desi_5a_egov","desi_5a4_psb","egov_score",18.273,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_5a_egov/desi_5a4_psb/egov_score/MT/2018","2018","MT","desi_5a_egov","desi_5a4_psb","egov_score",18.4375,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_5a_egov/desi_5a4_psb/egov_score/PT/2018","2018","PT","desi_5a_egov","desi_5a4_psb","egov_score",16.875,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_5a_egov/desi_5a5_opendata/egov_score/RO/2018","2018","RO","desi_5a_egov","desi_5a5_opendata","egov_score",7.53628,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_5a_egov/desi_5a5_opendata/egov_score/SK/2018","2018","SK","desi_5a_egov","desi_5a5_opendata","egov_score",4.34957,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_5_dps/desi_5a_egov/egov_score/BE/2019","2019","BE","desi_5_dps","desi_5a_egov","egov_score",65.7705,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_5_dps/desi_5a_egov/egov_score/SK/2018","2018","SK","desi_5_dps","desi_5a_egov","egov_score",47.9676,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_1a1_fbbtc/hh_total/pc_hh/EE/2018","2018","EE","desi_1a1_fbbtc","hh_total","pc_hh",0.776396,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_1a1_fbbtc/hh_total/pc_hh/MT/2018","2018","MT","desi_1a1_fbbtc","hh_total","pc_hh",0.82855,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_1a1_fbbtc/hh_total/pc_hh/PT/2018","2018","PT","desi_1a1_fbbtc","hh_total","pc_hh",0.720767,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_1a2_ufbbtu/hh_total/pc_hh/CZ/2018","2018","CZ","desi_1a2_ufbbtu","hh_total","pc_hh",0.155792,,
