"ITTER107","Territory","TIPO_DATO15","Demographic data type","SEXISTAT1","Gender","ETA1","Age","STATCIV2","Marital status","TIME","Select time","Value","Flag Codes","Flags"
"ITD2","Provincia Autonoma Trento","JAN","population on 1st January","9","total","Y87","87 years","99","total","2016","2016",2284,,
"ITD2","Provincia Autonoma Trento","JAN","population on 1st January","9","total","Y87","87 years","99","total","2017","2017",2289,,
"ITD2","Provincia Autonoma Trento","JAN","population on 1st January","9","total","Y87","87 years","99","total","2018","2018",2504,,
"ITD3","Veneto","JAN","population on 1st January","9","total","Y87","87 years","99","total","2012","2012",18883,,
"ITD3","Veneto","JAN","population on 1st January","9","total","Y87","87 years","99","total","2013","2013",19696,,
"ITD3","Veneto","JAN","population on 1st January","9","total","Y87","87 years","99","total","2014","2014",20004,,
"ITD3","Veneto","JAN","population on 1st January","9","total","Y87","87 years","99","total","2015","2015",21000,,
"ITD3","Veneto","JAN","population on 1st January","9","total","Y87","87 years","99","total","2016","2016",20629,,
"ITD3","Veneto","JAN","population on 1st January","9","total","Y87","87 years","99","total","2017","2017",20338,,
"ITD3","Veneto","JAN","population on 1st January","9","total","Y87","87 years","99","total","2018","2018",22473,,
"ITD4","Friuli-Venezia Giulia","JAN","population on 1st January","9","total","Y87","87 years","99","total","2012","2012",5971,,
"ITD4","Friuli-Venezia Giulia","JAN","population on 1st January","9","total","Y87","87 years","99","total","2013","2013",5852,,
"ITD4","Friuli-Venezia Giulia","JAN","population on 1st January","9","total","Y87","87 years","99","total","2014","2014",6060,,
"ITD4","Friuli-Venezia Giulia","JAN","population on 1st January","9","total","Y87","87 years","99","total","2015","2015",5950,,
"ITD4","Friuli-Venezia Giulia","JAN","population on 1st January","9","total","Y87","87 years","99","total","2016","2016",5829,,
"ITD4","Friuli-Venezia Giulia","JAN","population on 1st January","9","total","Y87","87 years","99","total","2017","2017",5963,,
"ITD4","Friuli-Venezia Giulia","JAN","population on 1st January","9","total","Y87","87 years","99","total","2018","2018",6442,,
"ITD5","Emilia-Romagna","JAN","population on 1st January","9","total","Y87","87 years","99","total","2012","2012",20981,,
"ITD5","Emilia-Romagna","JAN","population on 1st January","9","total","Y87","87 years","99","total","2013","2013",21709,,
"ITD5","Emilia-Romagna","JAN","population on 1st January","9","total","Y87","87 years","99","total","2014","2014",21113,,
"ITD5","Emilia-Romagna","JAN","population on 1st January","9","total","Y87","87 years","99","total","2015","2015",21970,,
