"ITTER107","Territory","TIPO_DATO_SDS_ICT","Data type","TIME","Select time","Value","Flag Codes","Flags"
"IT","Italy","COMM_3","within the last 3 months","2012","2012",18.5,,
"IT","Italy","COMM_3","within the last 3 months","2013","2013",22.1,,
"IT","Italy","COMM_3","within the last 3 months","2014","2014",23.2,,
"IT","Italy","COMM_3","within the last 3 months","2015","2015",26,,
"IT","Italy","COMM_3","within the last 3 months","2016","2016",27.6,,
"IT","Italy","COMM_3","within the last 3 months","2017","2017",30.5,,
"IT","Italy","COMM_3","within the last 3 months","2018","2018",32.7,,
"IT","Italy","COMM_3","within the last 3 months","2019","2019",34.8,,
"IT","Italy","COMM_3_12","between 3 months and a year ago","2012","2012",9.8,,
"IT","Italy","COMM_3_12","between 3 months and a year ago","2013","2013",9.6,,
"IT","Italy","COMM_3_12","between 3 months and a year ago","2014","2014",10.8,,
"IT","Italy","COMM_3_12","between 3 months and a year ago","2015","2015",12,,
"IT","Italy","COMM_3_12","between 3 months and a year ago","2016","2016",12.2,,
"IT","Italy","COMM_3_12","between 3 months and a year ago","2017","2017",12.3,,
"IT","Italy","COMM_3_12","between 3 months and a year ago","2018","2018",12.6,,
"IT","Italy","COMM_3_12","between 3 months and a year ago","2019","2019",12.6,,
"IT","Italy","COMM_12_MORE","more than 1 year ago","2012","2012",9.7,,
"IT","Italy","COMM_12_MORE","more than 1 year ago","2013","2013",9.9,,
"IT","Italy","COMM_12_MORE","more than 1 year ago","2014","2014",10.6,,
"IT","Italy","COMM_12_MORE","more than 1 year ago","2015","2015",9.5,,
"IT","Italy","COMM_12_MORE","more than 1 year ago","2016","2016",9.5,,
"IT","Italy","COMM_12_MORE","more than 1 year ago","2017","2017",9,,
"IT","Italy","COMM_12_MORE","more than 1 year ago","2018","2018",9.4,,
"IT","Italy","COMM_12_MORE","more than 1 year ago","2019","2019",9,,
"IT","Italy","COMM_NEVER","never","2012","2012",61,,
"IT","Italy","COMM_NEVER","never","2013","2013",57.4,,
"IT","Italy","COMM_NEVER","never","2014","2014",54.3,,
"IT","Italy","COMM_NEVER","never","2015","2015",51.2,,
"IT","Italy","COMM_NEVER","never","2016","2016",49.6,,
"IT","Italy","COMM_NEVER","never","2017","2017",47.1,,
"IT","Italy","COMM_NEVER","never","2018","2018",44.4,,
"IT","Italy","COMM_NEVER","never","2019","2019",42.2,,
"ITC","Nord-ovest","COMM_3","within the last 3 months","2012","2012",21.7,,
"ITC","Nord-ovest","COMM_3","within the last 3 months","2013","2013",25,,
"ITC","Nord-ovest","COMM_3","within the last 3 months","2014","2014",26.9,,
"ITC","Nord-ovest","COMM_3","within the last 3 months","2015","2015",31.9,,
"ITC","Nord-ovest","COMM_3","within the last 3 months","2016","2016",33.1,,
"ITC","Nord-ovest","COMM_3","within the last 3 months","2017","2017",33.8,,
"ITC","Nord-ovest","COMM_3","within the last 3 months","2018","2018",38.7,,
"ITC","Nord-ovest","COMM_3","within the last 3 months","2019","2019",40.8,,
"ITC","Nord-ovest","COMM_3_12","between 3 months and a year ago","2012","2012",10.7,,
"ITC","Nord-ovest","COMM_3_12","between 3 months and a year ago","2013","2013",11,,
"ITC","Nord-ovest","COMM_3_12","between 3 months and a year ago","2014","2014",12.8,,
"ITC","Nord-ovest","COMM_3_12","between 3 months and a year ago","2015","2015",13.4,,
"ITC","Nord-ovest","COMM_3_12","between 3 months and a year ago","2016","2016",12.3,,
"ITC","Nord-ovest","COMM_3_12","between 3 months and a year ago","2017","2017",12.8,,
"ITC","Nord-ovest","COMM_3_12","between 3 months and a year ago","2018","2018",13,,
"ITC","Nord-ovest","COMM_3_12","between 3 months and a year ago","2019","2019",12.8,,
"ITC","Nord-ovest","COMM_12_MORE","more than 1 year ago","2012","2012",9.4,,
"ITC","Nord-ovest","COMM_12_MORE","more than 1 year ago","2013","2013",9.4,,
"ITC","Nord-ovest","COMM_12_MORE","more than 1 year ago","2014","2014",9.4,,
"ITC","Nord-ovest","COMM_12_MORE","more than 1 year ago","2015","2015",8.8,,
"ITC","Nord-ovest","COMM_12_MORE","more than 1 year ago","2016","2016",8.8,,
"ITC","Nord-ovest","COMM_12_MORE","more than 1 year ago","2017","2017",8.3,,
"ITC","Nord-ovest","COMM_12_MORE","more than 1 year ago","2018","2018",7.9,,
"ITC","Nord-ovest","COMM_12_MORE","more than 1 year ago","2019","2019",7.3,,
"ITC","Nord-ovest","COMM_NEVER","never","2012","2012",57.3,,
"ITC","Nord-ovest","COMM_NEVER","never","2013","2013",53.7,,
"ITC","Nord-ovest","COMM_NEVER","never","2014","2014",50.1,,
"ITC","Nord-ovest","COMM_NEVER","never","2015","2015",44.6,,
"ITC","Nord-ovest","COMM_NEVER","never","2016","2016",45,,
"ITC","Nord-ovest","COMM_NEVER","never","2017","2017",44.1,,
"ITC","Nord-ovest","COMM_NEVER","never","2018","2018",39.5,,
"ITC","Nord-ovest","COMM_NEVER","never","2019","2019",38,,
"ITC1","Piemonte","COMM_3","within the last 3 months","2012","2012",20.5,,
"ITC1","Piemonte","COMM_3","within the last 3 months","2013","2013",21,,
"ITC1","Piemonte","COMM_3","within the last 3 months","2014","2014",26.9,,
"ITC1","Piemonte","COMM_3","within the last 3 months","2015","2015",29.3,,
"ITC1","Piemonte","COMM_3","within the last 3 months","2016","2016",31.9,,
"ITC1","Piemonte","COMM_3","within the last 3 months","2017","2017",31.9,,
"ITC1","Piemonte","COMM_3","within the last 3 months","2018","2018",37.6,,
"ITC1","Piemonte","COMM_3","within the last 3 months","2019","2019",37.4,,
"ITC1","Piemonte","COMM_3_12","between 3 months and a year ago","2012","2012",10.2,,
"ITC1","Piemonte","COMM_3_12","between 3 months and a year ago","2013","2013",9.3,,
"ITC1","Piemonte","COMM_3_12","between 3 months and a year ago","2014","2014",12,,
"ITC1","Piemonte","COMM_3_12","between 3 months and a year ago","2015","2015",14.2,,
"ITC1","Piemonte","COMM_3_12","between 3 months and a year ago","2016","2016",11.4,,
"ITC1","Piemonte","COMM_3_12","between 3 months and a year ago","2017","2017",13.4,,
"ITC1","Piemonte","COMM_3_12","between 3 months and a year ago","2018","2018",12.6,,
"ITC1","Piemonte","COMM_3_12","between 3 months and a year ago","2019","2019",13.5,,
"ITC1","Piemonte","COMM_12_MORE","more than 1 year ago","2012","2012",8.7,,
"ITC1","Piemonte","COMM_12_MORE","more than 1 year ago","2013","2013",9.6,,
"ITC1","Piemonte","COMM_12_MORE","more than 1 year ago","2014","2014",8.5,,
"ITC1","Piemonte","COMM_12_MORE","more than 1 year ago","2015","2015",9.4,,
"ITC1","Piemonte","COMM_12_MORE","more than 1 year ago","2016","2016",10.2,,
"ITC1","Piemonte","COMM_12_MORE","more than 1 year ago","2017","2017",8.6,,
"ITC1","Piemonte","COMM_12_MORE","more than 1 year ago","2018","2018",7.7,,
"ITC1","Piemonte","COMM_12_MORE","more than 1 year ago","2019","2019",8.8,,
"ITC1","Piemonte","COMM_NEVER","never","2012","2012",60,,
"ITC1","Piemonte","COMM_NEVER","never","2013","2013",59.2,,
"ITC1","Piemonte","COMM_NEVER","never","2014","2014",51.9,,
"ITC1","Piemonte","COMM_NEVER","never","2015","2015",46.1,,
"ITC1","Piemonte","COMM_NEVER","never","2016","2016",46.1,,
"ITC1","Piemonte","COMM_NEVER","never","2017","2017",45.4,,
"ITC1","Piemonte","COMM_NEVER","never","2018","2018",41.6,,
"ITC1","Piemonte","COMM_NEVER","never","2019","2019",39.8,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","COMM_3","within the last 3 months","2012","2012",27.5,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","COMM_3","within the last 3 months","2013","2013",29.1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","COMM_3","within the last 3 months","2014","2014",24.1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","COMM_3","within the last 3 months","2015","2015",36.4,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","COMM_3","within the last 3 months","2016","2016",36.9,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","COMM_3","within the last 3 months","2017","2017",36.8,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","COMM_3","within the last 3 months","2018","2018",34,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","COMM_3","within the last 3 months","2019","2019",42.8,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","COMM_3_12","between 3 months and a year ago","2012","2012",13.6,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","COMM_3_12","between 3 months and a year ago","2013","2013",9.7,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","COMM_3_12","between 3 months and a year ago","2014","2014",12.9,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","COMM_3_12","between 3 months and a year ago","2015","2015",13.2,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","COMM_3_12","between 3 months and a year ago","2016","2016",14.6,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","COMM_3_12","between 3 months and a year ago","2017","2017",15.7,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","COMM_3_12","between 3 months and a year ago","2018","2018",17.9,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","COMM_3_12","between 3 months and a year ago","2019","2019",14.9,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","COMM_12_MORE","more than 1 year ago","2012","2012",11.5,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","COMM_12_MORE","more than 1 year ago","2013","2013",9.2,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","COMM_12_MORE","more than 1 year ago","2014","2014",11.1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","COMM_12_MORE","more than 1 year ago","2015","2015",9.7,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","COMM_12_MORE","more than 1 year ago","2016","2016",11,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","COMM_12_MORE","more than 1 year ago","2017","2017",9.4,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","COMM_12_MORE","more than 1 year ago","2018","2018",11.4,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","COMM_12_MORE","more than 1 year ago","2019","2019",6.8,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","COMM_NEVER","never","2012","2012",46.8,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","COMM_NEVER","never","2013","2013",50.8,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","COMM_NEVER","never","2014","2014",50.8,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","COMM_NEVER","never","2015","2015",39.4,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","COMM_NEVER","never","2016","2016",36.4,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","COMM_NEVER","never","2017","2017",37.4,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","COMM_NEVER","never","2018","2018",36.7,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","COMM_NEVER","never","2019","2019",34.5,,
"ITC3","Liguria","COMM_3","within the last 3 months","2012","2012",23.6,,
"ITC3","Liguria","COMM_3","within the last 3 months","2013","2013",25.5,,
"ITC3","Liguria","COMM_3","within the last 3 months","2014","2014",24.3,,
"ITC3","Liguria","COMM_3","within the last 3 months","2015","2015",30.5,,
"ITC3","Liguria","COMM_3","within the last 3 months","2016","2016",28.4,,
"ITC3","Liguria","COMM_3","within the last 3 months","2017","2017",30.9,,
"ITC3","Liguria","COMM_3","within the last 3 months","2018","2018",33.4,,
"ITC3","Liguria","COMM_3","within the last 3 months","2019","2019",36.8,,
"ITC3","Liguria","COMM_3_12","between 3 months and a year ago","2012","2012",11.7,,
"ITC3","Liguria","COMM_3_12","between 3 months and a year ago","2013","2013",10.6,,
"ITC3","Liguria","COMM_3_12","between 3 months and a year ago","2014","2014",13.4,,
"ITC3","Liguria","COMM_3_12","between 3 months and a year ago","2015","2015",17.8,,
"ITC3","Liguria","COMM_3_12","between 3 months and a year ago","2016","2016",14.5,,
"ITC3","Liguria","COMM_3_12","between 3 months and a year ago","2017","2017",13.6,,
"ITC3","Liguria","COMM_3_12","between 3 months and a year ago","2018","2018",14.4,,
"ITC3","Liguria","COMM_3_12","between 3 months and a year ago","2019","2019",12.9,,
"ITC3","Liguria","COMM_12_MORE","more than 1 year ago","2012","2012",10.6,,
"ITC3","Liguria","COMM_12_MORE","more than 1 year ago","2013","2013",10.6,,
"ITC3","Liguria","COMM_12_MORE","more than 1 year ago","2014","2014",11.6,,
"ITC3","Liguria","COMM_12_MORE","more than 1 year ago","2015","2015",10.5,,
"ITC3","Liguria","COMM_12_MORE","more than 1 year ago","2016","2016",12,,
"ITC3","Liguria","COMM_12_MORE","more than 1 year ago","2017","2017",9.7,,
"ITC3","Liguria","COMM_12_MORE","more than 1 year ago","2018","2018",9.6,,
"ITC3","Liguria","COMM_12_MORE","more than 1 year ago","2019","2019",8.8,,
"ITC3","Liguria","COMM_NEVER","never","2012","2012",53.5,,
"ITC3","Liguria","COMM_NEVER","never","2013","2013",53,,
"ITC3","Liguria","COMM_NEVER","never","2014","2014",50,,
"ITC3","Liguria","COMM_NEVER","never","2015","2015",40.3,,
"ITC3","Liguria","COMM_NEVER","never","2016","2016",44.8,,
"ITC3","Liguria","COMM_NEVER","never","2017","2017",44.7,,
"ITC3","Liguria","COMM_NEVER","never","2018","2018",41.9,,
"ITC3","Liguria","COMM_NEVER","never","2019","2019",39.9,,
"ITC4","Lombardia","COMM_3","within the last 3 months","2012","2012",21.8,,
"ITC4","Lombardia","COMM_3","within the last 3 months","2013","2013",26.5,,
"ITC4","Lombardia","COMM_3","within the last 3 months","2014","2014",27.3,,
"ITC4","Lombardia","COMM_3","within the last 3 months","2015","2015",33.1,,
"ITC4","Lombardia","COMM_3","within the last 3 months","2016","2016",34.3,,
"ITC4","Lombardia","COMM_3","within the last 3 months","2017","2017",35,,
"ITC4","Lombardia","COMM_3","within the last 3 months","2018","2018",40,,
"ITC4","Lombardia","COMM_3","within the last 3 months","2019","2019",42.9,,
"ITC4","Lombardia","COMM_3_12","between 3 months and a year ago","2012","2012",10.7,,
"ITC4","Lombardia","COMM_3_12","between 3 months and a year ago","2013","2013",11.8,,
"ITC4","Lombardia","COMM_3_12","between 3 months and a year ago","2014","2014",13.1,,
"ITC4","Lombardia","COMM_3_12","between 3 months and a year ago","2015","2015",12.4,,
"ITC4","Lombardia","COMM_3_12","between 3 months and a year ago","2016","2016",12.3,,
"ITC4","Lombardia","COMM_3_12","between 3 months and a year ago","2017","2017",12.4,,
"ITC4","Lombardia","COMM_3_12","between 3 months and a year ago","2018","2018",12.9,,
"ITC4","Lombardia","COMM_3_12","between 3 months and a year ago","2019","2019",12.5,,
"ITC4","Lombardia","COMM_12_MORE","more than 1 year ago","2012","2012",9.5,,
"ITC4","Lombardia","COMM_12_MORE","more than 1 year ago","2013","2013",9.1,,
"ITC4","Lombardia","COMM_12_MORE","more than 1 year ago","2014","2014",9.4,,
"ITC4","Lombardia","COMM_12_MORE","more than 1 year ago","2015","2015",8.2,,
"ITC4","Lombardia","COMM_12_MORE","more than 1 year ago","2016","2016",7.7,,
"ITC4","Lombardia","COMM_12_MORE","more than 1 year ago","2017","2017",7.9,,
"ITC4","Lombardia","COMM_12_MORE","more than 1 year ago","2018","2018",7.7,,
"ITC4","Lombardia","COMM_12_MORE","more than 1 year ago","2019","2019",6.5,,
"ITC4","Lombardia","COMM_NEVER","never","2012","2012",57,,
"ITC4","Lombardia","COMM_NEVER","never","2013","2013",51.6,,
"ITC4","Lombardia","COMM_NEVER","never","2014","2014",49.4,,
"ITC4","Lombardia","COMM_NEVER","never","2015","2015",44.7,,
"ITC4","Lombardia","COMM_NEVER","never","2016","2016",44.8,,
"ITC4","Lombardia","COMM_NEVER","never","2017","2017",43.5,,
"ITC4","Lombardia","COMM_NEVER","never","2018","2018",38.4,,
"ITC4","Lombardia","COMM_NEVER","never","2019","2019",37.1,,
"ITD","Nord-est","COMM_3","within the last 3 months","2012","2012",22.1,,
"ITD","Nord-est","COMM_3","within the last 3 months","2013","2013",27.9,,
"ITD","Nord-est","COMM_3","within the last 3 months","2014","2014",27.2,,
"ITD","Nord-est","COMM_3","within the last 3 months","2015","2015",29.2,,
"ITD","Nord-est","COMM_3","within the last 3 months","2016","2016",32.6,,
"ITD","Nord-est","COMM_3","within the last 3 months","2017","2017",36.3,,
"ITD","Nord-est","COMM_3","within the last 3 months","2018","2018",37.9,,
"ITD","Nord-est","COMM_3","within the last 3 months","2019","2019",37.5,,
"ITD","Nord-est","COMM_3_12","between 3 months and a year ago","2012","2012",12,,
"ITD","Nord-est","COMM_3_12","between 3 months and a year ago","2013","2013",10.8,,
"ITD","Nord-est","COMM_3_12","between 3 months and a year ago","2014","2014",12.4,,
"ITD","Nord-est","COMM_3_12","between 3 months and a year ago","2015","2015",12.2,,
"ITD","Nord-est","COMM_3_12","between 3 months and a year ago","2016","2016",13.8,,
"ITD","Nord-est","COMM_3_12","between 3 months and a year ago","2017","2017",13.7,,
"ITD","Nord-est","COMM_3_12","between 3 months and a year ago","2018","2018",13.3,,
"ITD","Nord-est","COMM_3_12","between 3 months and a year ago","2019","2019",13.4,,
"ITD","Nord-est","COMM_12_MORE","more than 1 year ago","2012","2012",9.2,,
"ITD","Nord-est","COMM_12_MORE","more than 1 year ago","2013","2013",9,,
"ITD","Nord-est","COMM_12_MORE","more than 1 year ago","2014","2014",9.5,,
"ITD","Nord-est","COMM_12_MORE","more than 1 year ago","2015","2015",8.7,,
"ITD","Nord-est","COMM_12_MORE","more than 1 year ago","2016","2016",8.5,,
"ITD","Nord-est","COMM_12_MORE","more than 1 year ago","2017","2017",7.6,,
"ITD","Nord-est","COMM_12_MORE","more than 1 year ago","2018","2018",8.3,,
"ITD","Nord-est","COMM_12_MORE","more than 1 year ago","2019","2019",7.2,,
"ITD","Nord-est","COMM_NEVER","never","2012","2012",55.9,,
"ITD","Nord-est","COMM_NEVER","never","2013","2013",51.6,,
"ITD","Nord-est","COMM_NEVER","never","2014","2014",49.9,,
"ITD","Nord-est","COMM_NEVER","never","2015","2015",49,,
"ITD","Nord-est","COMM_NEVER","never","2016","2016",44.3,,
"ITD","Nord-est","COMM_NEVER","never","2017","2017",41.7,,
"ITD","Nord-est","COMM_NEVER","never","2018","2018",39.9,,
"ITD","Nord-est","COMM_NEVER","never","2019","2019",40.8,,
"ITDA","Trentino Alto Adige / Südtirol","COMM_3","within the last 3 months","2012","2012",21,,
"ITDA","Trentino Alto Adige / Südtirol","COMM_3","within the last 3 months","2013","2013",30.6,,
"ITDA","Trentino Alto Adige / Südtirol","COMM_3","within the last 3 months","2014","2014",34.4,,
"ITDA","Trentino Alto Adige / Südtirol","COMM_3","within the last 3 months","2015","2015",30.8,,
"ITDA","Trentino Alto Adige / Südtirol","COMM_3","within the last 3 months","2016","2016",36,,
"ITDA","Trentino Alto Adige / Südtirol","COMM_3","within the last 3 months","2017","2017",36,,
"ITDA","Trentino Alto Adige / Südtirol","COMM_3","within the last 3 months","2018","2018",40.4,,
"ITDA","Trentino Alto Adige / Südtirol","COMM_3","within the last 3 months","2019","2019",39.3,,
"ITDA","Trentino Alto Adige / Südtirol","COMM_3_12","between 3 months and a year ago","2012","2012",12,,
"ITDA","Trentino Alto Adige / Südtirol","COMM_3_12","between 3 months and a year ago","2013","2013",12.4,,
"ITDA","Trentino Alto Adige / Südtirol","COMM_3_12","between 3 months and a year ago","2014","2014",11.6,,
"ITDA","Trentino Alto Adige / Südtirol","COMM_3_12","between 3 months and a year ago","2015","2015",13.9,,
"ITDA","Trentino Alto Adige / Südtirol","COMM_3_12","between 3 months and a year ago","2016","2016",14,,
"ITDA","Trentino Alto Adige / Südtirol","COMM_3_12","between 3 months and a year ago","2017","2017",12.9,,
"ITDA","Trentino Alto Adige / Südtirol","COMM_3_12","between 3 months and a year ago","2018","2018",14.8,,
"ITDA","Trentino Alto Adige / Südtirol","COMM_3_12","between 3 months and a year ago","2019","2019",14.2,,
"ITDA","Trentino Alto Adige / Südtirol","COMM_12_MORE","more than 1 year ago","2012","2012",10.3,,
"ITDA","Trentino Alto Adige / Südtirol","COMM_12_MORE","more than 1 year ago","2013","2013",8.5,,
"ITDA","Trentino Alto Adige / Südtirol","COMM_12_MORE","more than 1 year ago","2014","2014",8.7,,
"ITDA","Trentino Alto Adige / Südtirol","COMM_12_MORE","more than 1 year ago","2015","2015",9.7,,
"ITDA","Trentino Alto Adige / Südtirol","COMM_12_MORE","more than 1 year ago","2016","2016",8.1,,
"ITDA","Trentino Alto Adige / Südtirol","COMM_12_MORE","more than 1 year ago","2017","2017",9.7,,
"ITDA","Trentino Alto Adige / Südtirol","COMM_12_MORE","more than 1 year ago","2018","2018",7,,
"ITDA","Trentino Alto Adige / Südtirol","COMM_12_MORE","more than 1 year ago","2019","2019",8.4,,
"ITDA","Trentino Alto Adige / Südtirol","COMM_NEVER","never","2012","2012",55.9,,
"ITDA","Trentino Alto Adige / Südtirol","COMM_NEVER","never","2013","2013",47.5,,
"ITDA","Trentino Alto Adige / Südtirol","COMM_NEVER","never","2014","2014",44.1,,
"ITDA","Trentino Alto Adige / Südtirol","COMM_NEVER","never","2015","2015",44.7,,
"ITDA","Trentino Alto Adige / Südtirol","COMM_NEVER","never","2016","2016",40.6,,
"ITDA","Trentino Alto Adige / Südtirol","COMM_NEVER","never","2017","2017",40.9,,
"ITDA","Trentino Alto Adige / Südtirol","COMM_NEVER","never","2018","2018",37.3,,
"ITDA","Trentino Alto Adige / Südtirol","COMM_NEVER","never","2019","2019",36.3,,
"ITD1","Provincia Autonoma Bolzano / Bozen","COMM_3","within the last 3 months","2012","2012",19,,
"ITD1","Provincia Autonoma Bolzano / Bozen","COMM_3","within the last 3 months","2013","2013",28.7,,
"ITD1","Provincia Autonoma Bolzano / Bozen","COMM_3","within the last 3 months","2014","2014",34.7,,
"ITD1","Provincia Autonoma Bolzano / Bozen","COMM_3","within the last 3 months","2015","2015",28.7,,
"ITD1","Provincia Autonoma Bolzano / Bozen","COMM_3","within the last 3 months","2016","2016",33.9,,
"ITD1","Provincia Autonoma Bolzano / Bozen","COMM_3","within the last 3 months","2017","2017",31.7,,
"ITD1","Provincia Autonoma Bolzano / Bozen","COMM_3","within the last 3 months","2018","2018",37.7,,
"ITD1","Provincia Autonoma Bolzano / Bozen","COMM_3","within the last 3 months","2019","2019",36.9,,
"ITD1","Provincia Autonoma Bolzano / Bozen","COMM_3_12","between 3 months and a year ago","2012","2012",13.4,,
"ITD1","Provincia Autonoma Bolzano / Bozen","COMM_3_12","between 3 months and a year ago","2013","2013",10.8,,
"ITD1","Provincia Autonoma Bolzano / Bozen","COMM_3_12","between 3 months and a year ago","2014","2014",10.5,,
"ITD1","Provincia Autonoma Bolzano / Bozen","COMM_3_12","between 3 months and a year ago","2015","2015",13.3,,
"ITD1","Provincia Autonoma Bolzano / Bozen","COMM_3_12","between 3 months and a year ago","2016","2016",13,,
"ITD1","Provincia Autonoma Bolzano / Bozen","COMM_3_12","between 3 months and a year ago","2017","2017",12.4,,
"ITD1","Provincia Autonoma Bolzano / Bozen","COMM_3_12","between 3 months and a year ago","2018","2018",15.5,,
"ITD1","Provincia Autonoma Bolzano / Bozen","COMM_3_12","between 3 months and a year ago","2019","2019",14.8,,
"ITD1","Provincia Autonoma Bolzano / Bozen","COMM_12_MORE","more than 1 year ago","2012","2012",9.3,,
"ITD1","Provincia Autonoma Bolzano / Bozen","COMM_12_MORE","more than 1 year ago","2013","2013",8.8,,
"ITD1","Provincia Autonoma Bolzano / Bozen","COMM_12_MORE","more than 1 year ago","2014","2014",7.6,,
"ITD1","Provincia Autonoma Bolzano / Bozen","COMM_12_MORE","more than 1 year ago","2015","2015",9.2,,
"ITD1","Provincia Autonoma Bolzano / Bozen","COMM_12_MORE","more than 1 year ago","2016","2016",7.8,,
"ITD1","Provincia Autonoma Bolzano / Bozen","COMM_12_MORE","more than 1 year ago","2017","2017",11.4,,
"ITD1","Provincia Autonoma Bolzano / Bozen","COMM_12_MORE","more than 1 year ago","2018","2018",5.8,,
"ITD1","Provincia Autonoma Bolzano / Bozen","COMM_12_MORE","more than 1 year ago","2019","2019",9.4,,
"ITD1","Provincia Autonoma Bolzano / Bozen","COMM_NEVER","never","2012","2012",56.7,,
"ITD1","Provincia Autonoma Bolzano / Bozen","COMM_NEVER","never","2013","2013",49.7,,
"ITD1","Provincia Autonoma Bolzano / Bozen","COMM_NEVER","never","2014","2014",44.7,,
"ITD1","Provincia Autonoma Bolzano / Bozen","COMM_NEVER","never","2015","2015",47,,
"ITD1","Provincia Autonoma Bolzano / Bozen","COMM_NEVER","never","2016","2016",43.1,,
"ITD1","Provincia Autonoma Bolzano / Bozen","COMM_NEVER","never","2017","2017",44.4,,
"ITD1","Provincia Autonoma Bolzano / Bozen","COMM_NEVER","never","2018","2018",40.2,,
"ITD1","Provincia Autonoma Bolzano / Bozen","COMM_NEVER","never","2019","2019",36.3,,
"ITD2","Provincia Autonoma Trento","COMM_3","within the last 3 months","2012","2012",23,,
"ITD2","Provincia Autonoma Trento","COMM_3","within the last 3 months","2013","2013",32.6,,
"ITD2","Provincia Autonoma Trento","COMM_3","within the last 3 months","2014","2014",34.1,,
"ITD2","Provincia Autonoma Trento","COMM_3","within the last 3 months","2015","2015",32.8,,
"ITD2","Provincia Autonoma Trento","COMM_3","within the last 3 months","2016","2016",37.9,,
"ITD2","Provincia Autonoma Trento","COMM_3","within the last 3 months","2017","2017",40.1,,
"ITD2","Provincia Autonoma Trento","COMM_3","within the last 3 months","2018","2018",43,,
"ITD2","Provincia Autonoma Trento","COMM_3","within the last 3 months","2019","2019",41.7,,
"ITD2","Provincia Autonoma Trento","COMM_3_12","between 3 months and a year ago","2012","2012",10.7,,
"ITD2","Provincia Autonoma Trento","COMM_3_12","between 3 months and a year ago","2013","2013",14.1,,
"ITD2","Provincia Autonoma Trento","COMM_3_12","between 3 months and a year ago","2014","2014",12.6,,
"ITD2","Provincia Autonoma Trento","COMM_3_12","between 3 months and a year ago","2015","2015",14.3,,
"ITD2","Provincia Autonoma Trento","COMM_3_12","between 3 months and a year ago","2016","2016",14.8,,
"ITD2","Provincia Autonoma Trento","COMM_3_12","between 3 months and a year ago","2017","2017",13.3,,
"ITD2","Provincia Autonoma Trento","COMM_3_12","between 3 months and a year ago","2018","2018",14.1,,
"ITD2","Provincia Autonoma Trento","COMM_3_12","between 3 months and a year ago","2019","2019",13.6,,
"ITD2","Provincia Autonoma Trento","COMM_12_MORE","more than 1 year ago","2012","2012",11.2,,
"ITD2","Provincia Autonoma Trento","COMM_12_MORE","more than 1 year ago","2013","2013",8.1,,
"ITD2","Provincia Autonoma Trento","COMM_12_MORE","more than 1 year ago","2014","2014",9.8,,
"ITD2","Provincia Autonoma Trento","COMM_12_MORE","more than 1 year ago","2015","2015",10.2,,
"ITD2","Provincia Autonoma Trento","COMM_12_MORE","more than 1 year ago","2016","2016",8.4,,
"ITD2","Provincia Autonoma Trento","COMM_12_MORE","more than 1 year ago","2017","2017",8.1,,
"ITD2","Provincia Autonoma Trento","COMM_12_MORE","more than 1 year ago","2018","2018",8.2,,
"ITD2","Provincia Autonoma Trento","COMM_12_MORE","more than 1 year ago","2019","2019",7.5,,
"ITD2","Provincia Autonoma Trento","COMM_NEVER","never","2012","2012",55.1,,
"ITD2","Provincia Autonoma Trento","COMM_NEVER","never","2013","2013",45.1,,
"ITD2","Provincia Autonoma Trento","COMM_NEVER","never","2014","2014",43.4,,
"ITD2","Provincia Autonoma Trento","COMM_NEVER","never","2015","2015",42.7,,
"ITD2","Provincia Autonoma Trento","COMM_NEVER","never","2016","2016",38.4,,
"ITD2","Provincia Autonoma Trento","COMM_NEVER","never","2017","2017",37.6,,
