"ITTER107","Territory","VARICT","Data type","ATECO_2007","NACE 2007","CLLVT","Size classes of persons employed","TIME","Select time","Value","Flag Codes","Flags"
"IT","Italy","E_CC_PDB_PERC","hosting for the enterprise's database","26","manufacture of computer, electronic and optical products","W_GE10","10 and over","2018","2018",22.57,,
"IT","Italy","E_CC_PDB_PERC","hosting for the enterprise's database","53","postal and courier activities","W_GE10","10 and over","2018","2018",2.11,,
"IT","Italy","E_CC_PDB_PERC","hosting for the enterprise's database","55","accommodation ","W_GE10","10 and over","2018","2018",15.79,,
"IT","Italy","E_CC_PDB_PERC","hosting for the enterprise's database","56","food service activities","W_GE10","10 and over","2018","2018",4.4,,
"IT","Italy","E_CC_PDB_PERC","hosting for the enterprise's database","58","publishing activities","W_GE10","10 and over","2018","2018",37.69,,
"IT","Italy","E_CC_PDB_PERC","hosting for the enterprise's database","61","telecommunications","W_GE10","10 and over","2018","2018",32.17,,
"IT","Italy","E_CC_PDB_PERC","hosting for the enterprise's database","68","real estate activities","W_GE10","10 and over","2018","2018",16.38,,
"IT","Italy","E_CC_PDB_PERC","hosting for the enterprise's database","79","travel agency, tour operator and other reservation service and related activities","W_GE10","10 and over","2018","2018",38.87,,
"IT","Italy","E_CC_PDB_PERC","hosting for the enterprise's database","CD-CG","manufacture of coke and refined petroleum products, of chemicals and chemical products, of basic pharmaceutical products and preparations, of rubber, plastic and of other non-metallic mineral products","W_GE10","10 and over","2018","2018",10,,
"IT","Italy","E_CC_PDB_PERC","hosting for the enterprise's database","CJ-CK","manufacture of electrical equipment and of machinery and equipment n.e.c. ","W_GE10","10 and over","2018","2018",9.94,,
"IT","Italy","E_CC_PDB_PERC","hosting for the enterprise's database","JA_X_58","motion picture, video and television programme production, sound recording","W_GE10","10 and over","2018","2018",15.41,,
"IT","Italy","E_CC_PDB_PERC","hosting for the enterprise's database","0031","professional, scientific and technical activities except veterinary activities","W_GE10","10 and over","2018","2018",23.03,,
"IT","Italy","E_CC_PDB_PERC","hosting for the enterprise's database","0032","administrative and support service activities except travel agency, tour operator and other reservation service and related activities (N escluso 79)","W_GE10","10 and over","2018","2018",11.81,,
"IT","Italy","E_CC_PDB_PERC","hosting for the enterprise's database","0033","ict sector","W_GE10","10 and over","2018","2018",33.8,,
"IT","Italy","E_CC_PDB_PERC","hosting for the enterprise's database","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W10_49","10-49","2018","2018",11.54,,
"IT","Italy","E_CC_PDB_PERC","hosting for the enterprise's database","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W_GE10","10 and over","2018","2018",12.44,,
