"ITTER107","Territory","VARICT","Data type","ATECO_2007","NACE 2007","CLLVT","Size classes of persons employed","TIME","Select time","Value","Flag Codes","Flags"
"ITD","Nord-est","E_ITT2_PERC","enterprises have provided training to develop/upgrade ICT skills of personnel (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2019","2019",23.39,,
"ITD","Nord-est","E_ITSPT2_PERC","for ICT/IT specialists (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2019","2019",10.2,,
"ITD","Nord-est","E_ITUST2_PERC","for other persons employed (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2019","2019",20.69,,
"ITE","Centro (I)","E_ITSP2_PERC","enterprises employing ICT/IT specialists (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2019","2019",14.82,,
"ITE","Centro (I)","E_ITSPRCR2_PERC","enterprises have recruited/tried to recruit personnel for jobs requiring ICT specialist skills in previous year (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2019","2019",5.03,,
"ITE","Centro (I)","E_ITSPVAC2_PERC","with hard-to-fill vacancies for these jobs (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2019","2019",2.48,,
"ITE","Centro (I)","E_ITT2_PERC","enterprises have provided training to develop/upgrade ICT skills of personnel (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2019","2019",16.67,,
"ITE","Centro (I)","E_ITSPT2_PERC","for ICT/IT specialists (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2019","2019",6.78,,
"ITE","Centro (I)","E_ITUST2_PERC","for other persons employed (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2019","2019",13.07,,
"ITFG","Mezzogiorno","E_ITSP2_PERC","enterprises employing ICT/IT specialists (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2019","2019",12.72,,
"ITFG","Mezzogiorno","E_ITSPRCR2_PERC","enterprises have recruited/tried to recruit personnel for jobs requiring ICT specialist skills in previous year (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2019","2019",4.86,,
"ITFG","Mezzogiorno","E_ITSPVAC2_PERC","with hard-to-fill vacancies for these jobs (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2019","2019",1.79,,
"ITFG","Mezzogiorno","E_ITT2_PERC","enterprises have provided training to develop/upgrade ICT skills of personnel (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2019","2019",15.8,,
"ITFG","Mezzogiorno","E_ITSPT2_PERC","for ICT/IT specialists (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2019","2019",5.69,,
"ITFG","Mezzogiorno","E_ITUST2_PERC","for other persons employed (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2019","2019",13.39,,
"IT","Italy","E_IT_OWN_PERC","ict functions are performed by own/group persons employed (percentages)","C","manufacturing","W10_49","10-49","2019","2019",19.92,,
"IT","Italy","E_IT_EXT_PERC","ict functions are performed by external suppliers (percentages)","C","manufacturing","W10_49","10-49","2019","2019",72.03,,
"IT","Italy","E_IT_OWN_PERC","ict functions are performed by own/group persons employed (percentages)","C","manufacturing","W_GE10","10 and over","2019","2019",26.21,,
"IT","Italy","E_IT_EXT_PERC","ict functions are performed by external suppliers (percentages)","C","manufacturing","W_GE10","10 and over","2019","2019",74.13,,
"IT","Italy","E_IT_OWN_PERC","ict functions are performed by own/group persons employed (percentages)","C","manufacturing","W50_99","50-99","2019","2019",50.3,,
"IT","Italy","E_IT_EXT_PERC","ict functions are performed by external suppliers (percentages)","C","manufacturing","W50_99","50-99","2019","2019",84.64,,
"IT","Italy","E_IT_OWN_PERC","ict functions are performed by own/group persons employed (percentages)","C","manufacturing","W100_249","100-249","2019","2019",76.34,,
"IT","Italy","E_IT_EXT_PERC","ict functions are performed by external suppliers (percentages)","C","manufacturing","W100_249","100-249","2019","2019",89.14,,
"IT","Italy","E_IT_OWN_PERC","ict functions are performed by own/group persons employed (percentages)","C","manufacturing","W_GE250","250 and over","2019","2019",94.21,,
"IT","Italy","E_IT_EXT_PERC","ict functions are performed by external suppliers (percentages)","C","manufacturing","W_GE250","250 and over","2019","2019",89.78,,
"IT","Italy","E_IT_OWN_PERC","ict functions are performed by own/group persons employed (percentages)","F","construction","W10_49","10-49","2019","2019",16.14,,
"IT","Italy","E_IT_EXT_PERC","ict functions are performed by external suppliers (percentages)","F","construction","W10_49","10-49","2019","2019",67.41,,
"IT","Italy","E_IT_OWN_PERC","ict functions are performed by own/group persons employed (percentages)","F","construction","W_GE10","10 and over","2019","2019",17.49,,
"IT","Italy","E_IT_EXT_PERC","ict functions are performed by external suppliers (percentages)","F","construction","W_GE10","10 and over","2019","2019",68.35,,
"IT","Italy","E_IT_OWN_PERC","ict functions are performed by own/group persons employed (percentages)","F","construction","W50_99","50-99","2019","2019",31.04,,
"IT","Italy","E_IT_EXT_PERC","ict functions are performed by external suppliers (percentages)","F","construction","W50_99","50-99","2019","2019",83.74,,
"IT","Italy","E_IT_OWN_PERC","ict functions are performed by own/group persons employed (percentages)","F","construction","W100_249","100-249","2019","2019",45.41,,
"IT","Italy","E_IT_EXT_PERC","ict functions are performed by external suppliers (percentages)","F","construction","W100_249","100-249","2019","2019",78.95,,
"IT","Italy","E_IT_OWN_PERC","ict functions are performed by own/group persons employed (percentages)","F","construction","W_GE250","250 and over","2019","2019",85.72,,
"IT","Italy","E_IT_EXT_PERC","ict functions are performed by external suppliers (percentages)","F","construction","W_GE250","250 and over","2019","2019",89.11,,
"IT","Italy","E_IT_OWN_PERC","ict functions are performed by own/group persons employed (percentages)","G","wholesale and retail trade repair of motor vehicles and motorcycles","W_GE10","10 and over","2019","2019",24.8,,
"IT","Italy","E_IT_EXT_PERC","ict functions are performed by external suppliers (percentages)","G","wholesale and retail trade repair of motor vehicles and motorcycles","W_GE10","10 and over","2019","2019",75.2,,
"IT","Italy","E_IT_OWN_PERC","ict functions are performed by own/group persons employed (percentages)","CA","manufacture of food products, beverages and tobacco products","W_GE10","10 and over","2019","2019",25.49,,
"IT","Italy","E_IT_EXT_PERC","ict functions are performed by external suppliers (percentages)","CA","manufacture of food products, beverages and tobacco products","W_GE10","10 and over","2019","2019",72.84,,
"IT","Italy","E_IT_OWN_PERC","ict functions are performed by own/group persons employed (percentages)","CB","manufacture of textiles, apparel, leather and related products","W_GE10","10 and over","2019","2019",14.09,,
"IT","Italy","E_IT_EXT_PERC","ict functions are performed by external suppliers (percentages)","CB","manufacture of textiles, apparel, leather and related products","W_GE10","10 and over","2019","2019",63.34,,
"IT","Italy","E_IT_OWN_PERC","ict functions are performed by own/group persons employed (percentages)","CC","manufacture of wood and paper products, and printing","W_GE10","10 and over","2019","2019",23.02,,
"IT","Italy","E_IT_EXT_PERC","ict functions are performed by external suppliers (percentages)","CC","manufacture of wood and paper products, and printing","W_GE10","10 and over","2019","2019",75.64,,
"IT","Italy","E_IT_OWN_PERC","ict functions are performed by own/group persons employed (percentages)","CH","manufacture of basic metals and fabricated metal products, except machinery and equipment","W_GE10","10 and over","2019","2019",20.67,,
"IT","Italy","E_IT_EXT_PERC","ict functions are performed by external suppliers (percentages)","CH","manufacture of basic metals and fabricated metal products, except machinery and equipment","W_GE10","10 and over","2019","2019",77.85,,
"IT","Italy","E_IT_OWN_PERC","ict functions are performed by own/group persons employed (percentages)","CL","manufacture of transport equipment","W_GE10","10 and over","2019","2019",38.13,,
"IT","Italy","E_IT_EXT_PERC","ict functions are performed by external suppliers (percentages)","CL","manufacture of transport equipment","W_GE10","10 and over","2019","2019",85.45,,
"IT","Italy","E_IT_OWN_PERC","ict functions are performed by own/group persons employed (percentages)","CM","other manufacturing, and repair and installation of machinery and equipment","W_GE10","10 and over","2019","2019",29.1,,
"IT","Italy","E_IT_EXT_PERC","ict functions are performed by external suppliers (percentages)","CM","other manufacturing, and repair and installation of machinery and equipment","W_GE10","10 and over","2019","2019",70.74,,
"IT","Italy","E_IT_OWN_PERC","ict functions are performed by own/group persons employed (percentages)","JC","it and other information services","W_GE10","10 and over","2019","2019",79.25,,
"IT","Italy","E_IT_EXT_PERC","ict functions are performed by external suppliers (percentages)","JC","it and other information services","W_GE10","10 and over","2019","2019",57.14,,
"IT","Italy","E_IT_OWN_PERC","ict functions are performed by own/group persons employed (percentages)","26","manufacture of computer, electronic and optical products","W_GE10","10 and over","2019","2019",54.85,,
"IT","Italy","E_IT_EXT_PERC","ict functions are performed by external suppliers (percentages)","26","manufacture of computer, electronic and optical products","W_GE10","10 and over","2019","2019",78.61,,
"IT","Italy","E_IT_OWN_PERC","ict functions are performed by own/group persons employed (percentages)","47","retail trade, except of motor vehicles and motorcycles","W_GE10","10 and over","2019","2019",19.56,,
"IT","Italy","E_IT_EXT_PERC","ict functions are performed by external suppliers (percentages)","47","retail trade, except of motor vehicles and motorcycles","W_GE10","10 and over","2019","2019",69.25,,
"IT","Italy","E_IT_OWN_PERC","ict functions are performed by own/group persons employed (percentages)","53","postal and courier activities","W_GE10","10 and over","2019","2019",12.45,,
"IT","Italy","E_IT_EXT_PERC","ict functions are performed by external suppliers (percentages)","53","postal and courier activities","W_GE10","10 and over","2019","2019",68.12,,
"IT","Italy","E_IT_OWN_PERC","ict functions are performed by own/group persons employed (percentages)","55","accommodation ","W_GE10","10 and over","2019","2019",17.77,,
"IT","Italy","E_IT_EXT_PERC","ict functions are performed by external suppliers (percentages)","55","accommodation ","W_GE10","10 and over","2019","2019",82.75,,
"IT","Italy","E_IT_OWN_PERC","ict functions are performed by own/group persons employed (percentages)","56","food service activities","W_GE10","10 and over","2019","2019",8.89,,
"IT","Italy","E_IT_EXT_PERC","ict functions are performed by external suppliers (percentages)","56","food service activities","W_GE10","10 and over","2019","2019",37.13,,
"IT","Italy","E_IT_OWN_PERC","ict functions are performed by own/group persons employed (percentages)","58","publishing activities","W_GE10","10 and over","2019","2019",54.02,,
"IT","Italy","E_IT_EXT_PERC","ict functions are performed by external suppliers (percentages)","58","publishing activities","W_GE10","10 and over","2019","2019",77.1,,
"IT","Italy","E_IT_OWN_PERC","ict functions are performed by own/group persons employed (percentages)","61","telecommunications","W_GE10","10 and over","2019","2019",80.65,,
"IT","Italy","E_IT_EXT_PERC","ict functions are performed by external suppliers (percentages)","61","telecommunications","W_GE10","10 and over","2019","2019",57.51,,
"IT","Italy","E_IT_OWN_PERC","ict functions are performed by own/group persons employed (percentages)","68","real estate activities","W_GE10","10 and over","2019","2019",27.59,,
"IT","Italy","E_IT_EXT_PERC","ict functions are performed by external suppliers (percentages)","68","real estate activities","W_GE10","10 and over","2019","2019",77.75,,
"IT","Italy","E_IT_OWN_PERC","ict functions are performed by own/group persons employed (percentages)","79","travel agency, tour operator and other reservation service and related activities","W_GE10","10 and over","2019","2019",31.85,,
"IT","Italy","E_IT_EXT_PERC","ict functions are performed by external suppliers (percentages)","79","travel agency, tour operator and other reservation service and related activities","W_GE10","10 and over","2019","2019",79.26,,
"IT","Italy","E_IT_OWN_PERC","ict functions are performed by own/group persons employed (percentages)","CD-CG","manufacture of coke and refined petroleum products, of chemicals and chemical products, of basic pharmaceutical products and preparations, of rubber, plastic and of other non-metallic mineral products","W_GE10","10 and over","2019","2019",25.25,,
"IT","Italy","E_IT_EXT_PERC","ict functions are performed by external suppliers (percentages)","CD-CG","manufacture of coke and refined petroleum products, of chemicals and chemical products, of basic pharmaceutical products and preparations, of rubber, plastic and of other non-metallic mineral products","W_GE10","10 and over","2019","2019",84.04,,
"IT","Italy","E_IT_OWN_PERC","ict functions are performed by own/group persons employed (percentages)","CJ-CK","manufacture of electrical equipment and of machinery and equipment n.e.c. ","W_GE10","10 and over","2019","2019",39.42,,
"IT","Italy","E_IT_EXT_PERC","ict functions are performed by external suppliers (percentages)","CJ-CK","manufacture of electrical equipment and of machinery and equipment n.e.c. ","W_GE10","10 and over","2019","2019",72.71,,
"IT","Italy","E_IT_OWN_PERC","ict functions are performed by own/group persons employed (percentages)","JA_X_58","motion picture, video and television programme production, sound recording","W_GE10","10 and over","2019","2019",34.13,,
"IT","Italy","E_IT_EXT_PERC","ict functions are performed by external suppliers (percentages)","JA_X_58","motion picture, video and television programme production, sound recording","W_GE10","10 and over","2019","2019",76.92,,
"IT","Italy","E_IT_OWN_PERC","ict functions are performed by own/group persons employed (percentages)","0031","professional, scientific and technical activities except veterinary activities","W_GE10","10 and over","2019","2019",41.56,,
"IT","Italy","E_IT_EXT_PERC","ict functions are performed by external suppliers (percentages)","0031","professional, scientific and technical activities except veterinary activities","W_GE10","10 and over","2019","2019",77.35,,
"IT","Italy","E_IT_OWN_PERC","ict functions are performed by own/group persons employed (percentages)","0032","administrative and support service activities except travel agency, tour operator and other reservation service and related activities (N escluso 79)","W_GE10","10 and over","2019","2019",24.2,,
"IT","Italy","E_IT_EXT_PERC","ict functions are performed by external suppliers (percentages)","0032","administrative and support service activities except travel agency, tour operator and other reservation service and related activities (N escluso 79)","W_GE10","10 and over","2019","2019",62.78,,
"IT","Italy","E_IT_OWN_PERC","ict functions are performed by own/group persons employed (percentages)","0033","ict sector","W_GE10","10 and over","2019","2019",76.94,,
"IT","Italy","E_IT_EXT_PERC","ict functions are performed by external suppliers (percentages)","0033","ict sector","W_GE10","10 and over","2019","2019",59.6,,
"IT","Italy","E_IT_OWN_PERC","ict functions are performed by own/group persons employed (percentages)","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W10_49","10-49","2019","2019",21.73,,
"IT","Italy","E_IT_EXT_PERC","ict functions are performed by external suppliers (percentages)","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W10_49","10-49","2019","2019",63.77,,
"IT","Italy","E_IT_OWN_PERC","ict functions are performed by own/group persons employed (percentages)","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W_GE10","10 and over","2019","2019",24.82,,
"IT","Italy","E_IT_EXT_PERC","ict functions are performed by external suppliers (percentages)","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W_GE10","10 and over","2019","2019",64.71,,
"IT","Italy","E_IT_OWN_PERC","ict functions are performed by own/group persons employed (percentages)","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W50_99","50-99","2019","2019",43.57,,
"IT","Italy","E_IT_EXT_PERC","ict functions are performed by external suppliers (percentages)","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W50_99","50-99","2019","2019",68.74,,
"IT","Italy","E_IT_OWN_PERC","ict functions are performed by own/group persons employed (percentages)","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W100_249","100-249","2019","2019",52.99,,
"IT","Italy","E_IT_EXT_PERC","ict functions are performed by external suppliers (percentages)","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W100_249","100-249","2019","2019",75.91,,
"IT","Italy","E_IT_OWN_PERC","ict functions are performed by own/group persons employed (percentages)","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W_GE250","250 and over","2019","2019",69.78,,
"IT","Italy","E_IT_EXT_PERC","ict functions are performed by external suppliers (percentages)","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W_GE250","250 and over","2019","2019",79.45,,
"IT","Italy","E_IT_OWN_PERC","ict functions are performed by own/group persons employed (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W10_49","10-49","2019","2019",20.62,,
"IT","Italy","E_IT_EXT_PERC","ict functions are performed by external suppliers (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W10_49","10-49","2019","2019",66.99,,
"IT","Italy","E_IT_OWN_PERC","ict functions are performed by own/group persons employed (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2019","2019",24.76,,
"IT","Italy","E_IT_EXT_PERC","ict functions are performed by external suppliers (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2019","2019",68.45,,
"ITC","Nord-ovest","E_IT_OWN_PERC","ict functions are performed by own/group persons employed (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2019","2019",27.22,,
"ITC","Nord-ovest","E_IT_EXT_PERC","ict functions are performed by external suppliers (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2019","2019",74.26,,
"ITD","Nord-est","E_IT_OWN_PERC","ict functions are performed by own/group persons employed (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2019","2019",28.57,,
"ITD","Nord-est","E_IT_EXT_PERC","ict functions are performed by external suppliers (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2019","2019",74.97,,
"ITE","Centro (I)","E_IT_OWN_PERC","ict functions are performed by own/group persons employed (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2019","2019",24.18,,
"ITE","Centro (I)","E_IT_EXT_PERC","ict functions are performed by external suppliers (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2019","2019",64.04,,
"ITFG","Mezzogiorno","E_IT_OWN_PERC","ict functions are performed by own/group persons employed (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2019","2019",16.52,,
"ITFG","Mezzogiorno","E_IT_EXT_PERC","ict functions are performed by external suppliers (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2019","2019",55.26,,
"IT","Italy","E_IT_OWN_PERC","ict functions are performed by own/group persons employed (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W50_99","50-99","2019","2019",45.85,,
"IT","Italy","E_IT_EXT_PERC","ict functions are performed by external suppliers (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W50_99","50-99","2019","2019",76.93,,
"IT","Italy","E_IT_OWN_PERC","ict functions are performed by own/group persons employed (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W100_249","100-249","2019","2019",63.22,,
"IT","Italy","E_IT_EXT_PERC","ict functions are performed by external suppliers (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W100_249","100-249","2019","2019",81.83,,
"IT","Italy","E_IT_OWN_PERC","ict functions are performed by own/group persons employed (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE250","250 and over","2019","2019",79.83,,
"IT","Italy","E_IT_EXT_PERC","ict functions are performed by external suppliers (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE250","250 and over","2019","2019",84.08,,
"IT","Italy","E_IT_OWN_PERC","ict functions are performed by own/group persons employed (percentages)","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W10_49","10-49","2019","2019",27.55,,
"IT","Italy","E_IT_EXT_PERC","ict functions are performed by external suppliers (percentages)","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W10_49","10-49","2019","2019",68.72,,
"IT","Italy","E_IT_OWN_PERC","ict functions are performed by own/group persons employed (percentages)","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W_GE10","10 and over","2019","2019",35.89,,
"IT","Italy","E_IT_EXT_PERC","ict functions are performed by external suppliers (percentages)","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W_GE10","10 and over","2019","2019",72.67,,
"IT","Italy","E_IT_OWN_PERC","ict functions are performed by own/group persons employed (percentages)","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W50_99","50-99","2019","2019",48.92,,
"IT","Italy","E_IT_EXT_PERC","ict functions are performed by external suppliers (percentages)","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W50_99","50-99","2019","2019",87.4,,
"IT","Italy","E_IT_OWN_PERC","ict functions are performed by own/group persons employed (percentages)","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W100_249","100-249","2019","2019",67.62,,
"IT","Italy","E_IT_EXT_PERC","ict functions are performed by external suppliers (percentages)","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W100_249","100-249","2019","2019",78.67,,
"IT","Italy","E_IT_OWN_PERC","ict functions are performed by own/group persons employed (percentages)","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W_GE250","250 and over","2019","2019",76.2,,
"IT","Italy","E_IT_EXT_PERC","ict functions are performed by external suppliers (percentages)","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W_GE250","250 and over","2019","2019",88.24,,
"IT","Italy","E_IT_OWN_PERC","ict functions are performed by own/group persons employed (percentages)","0049","transport and storage, except warehousing and support activities for transportation (h except 53)","W_GE10","10 and over","2019","2019",15.86,,
"IT","Italy","E_IT_EXT_PERC","ict functions are performed by external suppliers (percentages)","0049","transport and storage, except warehousing and support activities for transportation (h except 53)","W_GE10","10 and over","2019","2019",58.64,,
